airline_name,country,country_code,active
Panorama Flight Service,United States,USA,N
Paradise Airways,United States,USA,N
Paradise Island Airways,United States,USA,N
Paragon Air Express,United States,USA,N
Parcel Express,United States,USA,N
Patterson Aviation Company,United States,USA,N
Pelican Express,United States,USA,N
Peninsula Airways,United States,USA,Y
Petroleum Helicopters,United States,USA,N
Petty Transport,United States,USA,N
Phillips Air,United States,USA,N
Phillips Alaska,United States,USA,N
Phillips Michigan City Flying Service,United States,USA,N
Phoenix Air Group,United States,USA,N
Phoenix Air Transport,United States,USA,N
Phoenix Airline Services,United States,USA,N
Phoenix Flight Operations,United States,USA,N
Piedmont Airlines (1948-1989),United States,USA,Y
Pinnacle Air Group,United States,USA,N
Pinnacle Airlines,United States,USA,Y
Pioneer Airlines,United States,USA,N
Planemaster Services,United States,USA,N
Planet Airways,United States,USA,N
Players Air,United States,USA,N
Pocono Air Lines,United States,USA,N
Polar Air Cargo,United States,USA,N
Polynesian Air-Ways,United States,USA,N
Pond Air Express,United States,USA,N
Port Townsend Airways,United States,USA,N
Potomac Air,United States,USA,Y
Prairie Flying Service,United States,USA,N
Precision Airlines,United States,USA,N
Presidential Aviation,United States,USA,N
Priester Aviation,United States,USA,N
Primaris Airlines,United States,USA,N
Primas Courier,United States,USA,N
Prime Air,United States,USA,N
Princeton Aviation Corporation,United States,USA,N
Priority Air Charter,United States,USA,N
Priority Air Transport,United States,USA,N
Priority Aviation Company,United States,USA,N
Private Jet Expeditions,United States,USA,N
Private Jet Management,United States,USA,N
Pro Air,United States,USA,N
Pro Air Service,United States,USA,N
Professional Express Courier Service,United States,USA,N
Propheter Aviation,United States,USA,N
Providence Airline,United States,USA,N
Puerto Rico National Guard,United States,USA,N
Quest Diagnostics,United States,USA,N
Qwest Commuter Corporation,United States,USA,N
Rader Aviation,United States,USA,N
Radixx Solutions International,United States,USA,N
Raleigh Flying Service,United States,USA,N
Ram Air Freight,United States,USA,N
Ram Aircraft Corporation,United States,USA,N
Ramp 66,United States,USA,N
Raven Air,United States,USA,N
Raytheon Aircraft Company,United States,USA,N
Raytheon Travel Air,United States,USA,N
Red Baron Aviation,United States,USA,N
Reeve Aleutian Airways,United States,USA,N
Regency Airlines,United States,USA,N
RegionsAir,United States,USA,N
Reliance Aviation,United States,USA,N
Reliant Airlines,United States,USA,N
Reno Air,United States,USA,N
Renown Aviation,United States,USA,N
Republic Airlines,United States,USA,Y
Resort Air,United States,USA,N
Rhoades Aviation,United States,USA,N
Rich International Airways,United States,USA,N
Richards Aviation,United States,USA,N
Richardson's Airway,United States,USA,N
Richland Aviation,United States,USA,N
Rimrock Airlines,United States,USA,N
Rio Airways,United States,USA,N
Rio Grande Air,United States,USA,N
Roblex Aviation,United States,USA,N
Rockwell Collins Avionics,United States,USA,N
Rocky Mountain Airways,United States,USA,N
Rocky Mountain Holdings,United States,USA,N
Ross Aviation,United States,USA,N
Roswell Airlines,United States,USA,N
Rover Airways International,United States,USA,N
Royal Air Freight,United States,USA,N
Royal American Airways,United States,USA,N
Royal West Airlines,United States,USA,N
Ryan Air Service,United States,USA,N
Ryan Air Services,United States,USA,Y
Ryan International Airlines,United States,USA,Y
Rynes Aviation,United States,USA,N
Steinman Aviation,United States,USA,N
Seven Bar Flying Service,United States,USA,N
Sabre Incorporated,United States,USA,N
Smithkline Beacham Clinical Labs,United States,USA,N
Saber Aviation,United States,USA,N
Seaborne Airlines,United States,USA,Y
South Central Air,United States,USA,N
Seacoast Airlines,United States,USA,N
Scenic Airlines,United States,USA,Y
Sunbird Airlines,United States,USA,N
Sun Country Airlines,United States,USA,Y
Sunrise Airlines,United States,USA,N
Skymaster Air Taxi,United States,USA,N
Sundorph Aeronautical Corporation,United States,USA,N
Southeast Air,United States,USA,Y
Sedona Air Center,United States,USA,N
Sentel Corporation,United States,USA,N
Safewings Aviation Company,United States,USA,N
Skyfreight,United States,USA,N
S.K. Logistics,United States,USA,N
Sky King,United States,USA,N
Skagway Air Service,United States,USA,Y
Sky Harbor Air Service,United States,USA,N
Shavano Air,United States,USA,N
Shawnee Airline,United States,USA,N
Sierra Express,United States,USA,N
Salair,United States,USA,N
Spirit Aviation,United States,USA,N
Southeast Airmotive,United States,USA,N
Sierra Expressway Airlines,United States,USA,N
Southern Seaplane,United States,USA,N
Skystar International,United States,USA,N
Suburban Air Freight,United States,USA,N
Star West Aviation,United States,USA,N
Security Aviation,United States,USA,N
Southwest Airlines,United States,USA,Y
Spurling Aviation,United States,USA,N
Sunworld Airlines,United States,USA,N
Stateswest Airlines,United States,USA,N
Swift Air (Interstate Equipment Leasing),United States,USA,N
Sunwest Aviation (Lindquist Investment),United States,USA,N
Southern Cross Aviation,United States,USA,N
Southeast Express Airlines,United States,USA,N
Satellite Aero,United States,USA,N
Systec 2000,United States,USA,N
Sky One Express Airlines,United States,USA,N
Sonalysts,United States,USA,N
Satsair,United States,USA,N
Special Aviation Systems,United States,USA,N
Skywalk Airlines,United States,USA,Y
Sundance Air,United States,USA,N
Sioux Falls Aviation,United States,USA,N
Sky Bus,United States,USA,N
S.P. Aviation,United States,USA,N
Superior Aviation,United States,USA,N
Silvair,United States,USA,N
Secure Air Charter,United States,USA,N
Sky Limo Corporation,United States,USA,N
San Juan Airlines,United States,USA,N
Sabre,United States,USA,N
Sierra Nevada Airlines,United States,USA,N
Sutra,United States,USA,N
Spirit Airlines,United States,USA,Y
South Carolina Aeronautics Commission,United States,USA,N
Southeastern Airways,United States,USA,N
Sky Trek International Airlines,United States,USA,N
Skybus Airlines,United States,USA,N
Skymaster Air Lines,United States,USA,N
Sky Harbor Air Service,United States,USA,N
Sky Tours,United States,USA,N
Skycraft,United States,USA,N
Skyline Aviation Services,United States,USA,N
SkyWest,United States,USA,Y
Skyway Enterprises,United States,USA,N
Silverhawk Aviation,United States,USA,N
Servant Air,United States,USA,N
Smithair,United States,USA,N
Summit Airlines,United States,USA,N
Southeast Airlines (Sun Jet International),United States,USA,N
Soonair Lines,United States,USA,N
Sun Pacific International,United States,USA,N
Sun Quest Executive Air Charter,United States,USA,N
Suncoast Aviation,United States,USA,N
Sun West Airlines,United States,USA,N
Southern Ohio Aviation Sales,United States,USA,N
Sunshine Air Tours,United States,USA,N
Southern Air,United States,USA,N
Southeast Correct Craft,United States,USA,N
Southern Airways,United States,USA,Y
Sierra Pacific Airlines,United States,USA,N
Skyworld Airlines,United States,USA,N
Sprague Electric Company,United States,USA,N
Springdale Air Service,United States,USA,N
South Pacific Island Airways,United States,USA,Y
Sapphire Aviation,United States,USA,N
Shuttle America,United States,USA,Y
Sunset Aviation,United States,USA,N
Sport Air Travel,United States,USA,N
Southport Air Service,United States,USA,N
Spectrum Air Service,United States,USA,N
Stewart Aviation Services,United States,USA,N
Trans International Express Aviation,United States,USA,N
TAG Aviation USA,United States,USA,N
TAB Express International,United States,USA,N
Trans-Colorado Airlines,United States,USA,N
Teledyne Continental Motors,United States,USA,N
Trans Continental Airlines,United States,USA,N
Twin Cities Air Service,United States,USA,N
Tellavia / Flight One,United States,USA,N
Tradewinds Airlines,United States,USA,N
Tempelhof Airways,United States,USA,N
Telford Aviation,United States,USA,N
Tennessee Airways,United States,USA,N
Territorial Airlines,United States,USA,N
Trans-Florida Airlines,United States,USA,N
Talon Air,United States,USA,N
Transport Facilitators,United States,USA,N
Tar Heel Aviation,United States,USA,N
Trans International Airlines,United States,USA,N
Eagle Canyon Airlines,United States,USA,N
TLC Air,United States,USA,N
Telesis Transair,United States,USA,N
Tomahawk Airways,United States,USA,N
TMC Airlines,United States,USA,N
Temsco Helicopters,United States,USA,N
Trans Midwest Airlines,United States,USA,N
Tennessee Air National Guard 164th Airlift Group,United States,USA,N
Transair International Linhas Aereas,United States,USA,N
Tanana Air Services,United States,USA,N
Transnorthern,United States,USA,N
Twin Town Leasing Company,United States,USA,N
Tol-Air Services,United States,USA,N
Tower Air,United States,USA,N
Taquan Air Services,United States,USA,N
Trans Air Charter,United States,USA,N
Tropic Airlines-Air Molokai,United States,USA,N
Transwestern Airlines of Utah,United States,USA,N
Tristar Airlines,United States,USA,N
TransMeridian Airlines,United States,USA,N
Tri-State Aero,United States,USA,N
Trans America Airlines,United States,USA,N
Trans World Airlines,United States,USA,N
Texair Charter,United States,USA,N
Texas National Airlines,United States,USA,N
Texas Airlines,United States,USA,N
Texas Air Charters,United States,USA,N
Tex Star Air Freight,United States,USA,N
Top Flight Air Service,United States,USA,N
Trans America,United States,USA,N
Texas Airways,United States,USA,N
Trans-Air-Link,United States,USA,N
Tradewind Aviation,United States,USA,N
Trail Lake Flying Service,United States,USA,N
The Lancair Company,United States,USA,N
The Army Aviation Heritage Foundation,United States,USA,N
Trans States Airlines,United States,USA,Y
Trans Air,United States,USA,N
Open Skies Consultative Commission,United States,USA,N
Trans World Express,United States,USA,N
Tas Aviation,United States,USA,N
USAF Air Mobility Operations Control Center,United States,USA,N
U.S. Department of the Interior,United States,USA,N
US Army Parachute Team,United States,USA,N
USA3000 Airlines,United States,USA,Y
United Airlines,United States,USA,Y
United Carriers Systems,United States,USA,N
United Feeder Service,United States,USA,N
United States Coast Guard Auxiliary,United States,USA,N
United States Department Of Agriculture,United States,USA,N
USA Jet Airlines,United States,USA,N
US Marshals Service,United States,USA,N
University of North Dakota,United States,USA,N
Universal Airlines,United States,USA,N
US Airports Air Charter,United States,USA,N
UFS,United States,USA,N
Universal Jet Aviation,United States,USA,N
Ultrair,United States,USA,N
Union Flights,United States,USA,N
United Parcel Service,United States,USA,N
US Airways,United States,USA,Y
US Check Airlines,United States,USA,N
USAfrica Airways,United States,USA,N
US Helicopter,United States,USA,Y
US Jet,United States,USA,N
US Express,United States,USA,N
Universal Airways,United States,USA,N
United States Air Force,United States,USA,Y
Universal Airlines,United States,USA,N
US Helicopter Corporation,United States,USA,Y
Vanguard Airlines,United States,USA,N
Viscount Air Service,United States,USA,N
VIP Air Charter,United States,USA,N
Volare Air Charter Company,United States,USA,N
Virgin America,United States,USA,Y
Vieques Air Link,United States,USA,N
Vero Monmouth Airlines,United States,USA,N
Virign Islands Seaplane Shuttle,United States,USA,N
Viking Express,United States,USA,N
WRA Inc,United States,USA,N
WSI Corporation,United States,USA,N
Walmart Aviation,United States,USA,N
Warbelow's Air Ventures,United States,USA,N
Welch Aviation,United States,USA,N
Westair Industries,United States,USA,N
Western Air Couriers,United States,USA,N
Western Air Express,United States,USA,N
Western Airlines,United States,USA,Y
Western Aviators,United States,USA,N
Western Pacific Airlines,United States,USA,N
Westgates Airlines,United States,USA,N
Westward Airways,United States,USA,N
Wiggins Airways,United States,USA,N
Wilbur's Flight Operations,United States,USA,N
Williams Air,United States,USA,N
Winair,United States,USA,N
Wind Spirit Air,United States,USA,N
Wings Airways,United States,USA,N
Wings Express,United States,USA,N
Wings of Alaska,United States,USA,N
Wisconsin Air National Guard,United States,USA,N
Wisman Aviation,United States,USA,N
World Airways,United States,USA,Y
Worldspan,United States,USA,N
Worldwide Jet Charter,United States,USA,N
Wright Air Lines,United States,USA,N
Wright Air Service,United States,USA,N
Wyoming Airlines,United States,USA,N
Xerox Corporation,United States,USA,N
Xtra Airways,United States,USA,N
Young Flying Service,United States,USA,N
Zantop International Airlines,United States,USA,N
Zephyr Express,United States,USA,N
Yellow Air Taxi,United States,USA,N
Carnival Air Lines,United States,USA,Y
Island Air (WP),United States,USA,Y
Epic Holiday,United States,USA,Y
JetWind,United States,USA,N
Blue Sky America,United States,USA,N
Texas Spirit,United States,USA,N
Illinois Airways,United States,USA,N
Texas Wings,United States,USA,Y
California Western,United States,USA,N
Atifly,United States,USA,Y
Reno Sky,United States,USA,N
Air Choice One,United States,USA,Y
Locair,United States,USA,Y
SeaPort Airlines,United States,USA,Y
Salmon Air,United States,USA,Y
Fly Illi,United States,USA,N
Alaska Seaplane Service,United States,USA,Y
Gryphon Airlines,United States,USA,Y
U.S. Air,United States,USA,Y
PanAm World Airways,United States,USA,Y
CBM America,United States,USA,Y
Black Stallion Airways,United States,USA,Y
Yellowstone Club Private Shuttle,United States,USA,Y
Trans Pas Air,United States,USA,Y
Papillon Grand Canyon Helicopters,United States,USA,Y
US Africa Airways,United States,USA,N
Usa Sky Cargo,United States,USA,Y
